여자	5 - 9세	1123590	1296035	1408407	1581813	1747262	1371517	1823172	2221577	2182856	2151156	2138133	1890997	1863507	1566437	1521517	1502771	1511816	1550985	1590591	1624800	1659214	1672631	1658968	1635787	1603225	1570116	1527102	1454623	1376485	1307937	1226027	1152960	1129544	1126847	1116839	1121193	1138230	1144483	1137302	1130164	1122838	1101642	1056074	987296	930160	855624	777595	715274	665199	623474	596591	585748	587653	602262	627839	657469	684784	709249	730410	748044	762182	770453	770902	764578	752611	736116	718741	703711	691115	680701	671884	663820	655559	646194	635002	621534	605665	587591	567786	546952	525939	505683	487101	471013	458052	448610	442792	440425	441093	444188	448982
여자	10 - 14세	1040101	1066871	1229821	1322947	1462954	1249453	1341976	1732555	2119047	2178654	2146751	2165415	1937423	2001853	1962114	1865875	1759107	1649357	1561767	1516415	1498439	1507566	1546139	1585383	1619442	1653495	1666978	1653961	1631850	1600102	1567231	1524601	1452667	1375262	1307480	1226235	1153484	1130276	1127731	1117638	1122007	1139095	1145389	1111210	1104413	1105226	1082047	1041376	985203	928899	854824	777266	715347	665585	624113	597404	586630	588519	603054	628511	657999	685175	709518	730574	748120	762188	770416	770865	764582	752684	736271	718983	704033	691504	681143	672374	664356	656140	646826	635693	622293	606507	588526	568824	548098	527194	507040	488554	472550	459657	450265
여자	15 - 19세	912881	993740	1021591	1121413	1175654	1138007	1134363	1308900	1514955	2022756	2052756	2088942	2181867	1982524	1925278	1925292	1950224	1973441	1985411	1946328	1853269	1748806	1640097	1552906	1508093	1490487	1499893	1539263	1579661	1614482	1648469	1662199	1649307	1627421	1596575	1564661	1522737	1451429	1374316	1306356	1225106	1152557	1129560	1103101	1093354	1094877	1118248	1126442	1117566	1111313	1112168	1089025	1048555	992669	936714	862959	785803	724315	674896	633703	607216	596581	598527	613058	638450	667813	694840	719046	739979	757418	771397	779563	779981	773706	761847	745499	728299	713443	700995	690705	681994	674026	665856	656587	645506	632171	616462	598565	578959	558336	537540
여자	20 - 24세	720859	850970	937281	926974	979989	946257	1103847	1095362	1224483	1511359	1985909	2059370	2102019	2284464	2252374	2198023	2119319	2047057	1970842	1913216	1914205	1939534	1962199	1973861	1935446	1843582	1740985	1634016	1548864	1505979	1489000	1499240	1538723	1578375	1613095	1647070	1660504	1647663	1625826	1594617	1562539	1520708	1449453	1387074	1318269	1234511	1159676	1137419	1144947	1135285	1136050	1158763	1166348	1157111	1150715	1151816	1129100	1089117	1034103	979303	906901	831041	770597	721993	681458	655466	645090	646993	661226	686168	715055	741645	765461	786061	803228	816994	825015	825408	819257	807636	791583	774672	760064	747824	737704	729136	721297	713259	704140	693241	680125
여자	25 - 29세	718047	679822	802225	859217	858660	803884	996435	1128214	1107474	1235707	1541207	2043223	2172588	2121284	2177314	2208872	2254519	2287638	2276146	2245173	2193367	2115080	2040949	1962404	1903813	1905467	1932496	1957995	1973735	1938744	1847774	1746765	1642256	1558881	1517073	1499815	1508716	1546919	1585849	1619562	1652448	1665041	1651173	1670135	1638650	1617979	1579896	1505297	1420257	1353522	1268311	1192131	1168767	1175683	1165967	1166663	1189274	1197029	1188012	1181689	1182621	1159760	1119668	1064278	1008834	935742	859218	798203	749163	708281	681998	671454	673390	687809	713014	742187	769050	793111	813925	831271	845181	853316	853762	847564	835823	819620	802554	787812	775462	765249	756610
여자	30 - 34세	605105	677336	633374	731569	799205	710431	829238	983780	1084426	1092752	1225708	1525628	2064889	2224019	2207804	2169386	2106594	2069191	2103134	2158213	2192942	2240687	2273266	2259295	2226341	2175108	2099829	2030318	1958242	1905463	1908572	1936026	1962312	1978039	1943363	1853636	1753196	1648854	1565827	1523573	1506687	1515957	1553373	1632175	1664448	1686158	1705944	1693227	1674383	1644104	1623110	1584638	1509628	1424186	1357115	1271716	1195523	1172151	1179112	1169469	1170216	1192885	1200708	1191745	1185451	1186405	1163565	1123452	1068011	1012482	939286	862645	801516	752389	711442	685111	674545	676489	690945	716210	745449	772380	796506	817378	834779	848739	856912	857379	851185	839434	823205
여자	35 - 39세	545399	578721	639446	598909	681636	583037	729178	818450	939131	1077695	1096183	1256812	1553005	1801101	1914903	2016731	2112525	2183799	2199028	2181139	2145928	2086780	2049912	2082475	2136276	2169931	2217478	2253058	2246169	2220228	2171433	2096955	2027689	1955181	1902830	1906997	1935025	1961526	1977219	1941959	1852902	1753789	1650151	1592623	1555258	1550013	1551301	1586702	1628605	1660101	1681858	1701641	1688986	1670217	1640020	1619111	1580805	1505972	1420674	1353745	1268552	1192555	1169300	1176350	1166791	1167568	1190249	1198122	1189226	1182958	1183918	1161127	1121067	1065663	1010166	937033	860474	799419	750350	709451	683158	672630	674615	689101	714383	743631	770568	794697	815574	832980	846947
여자	40 - 44세	451578	507159	540153	592442	563422	523904	588603	687495	770841	914903	1051194	1078823	1224087	1301116	1348620	1447153	1576983	1681726	1776339	1887255	1989940	2086931	2158372	2173352	2155583	2120782	2063231	2029759	2068594	2129226	2165753	2213982	2248909	2240478	2213903	2165572	2091518	2022653	1950445	1897420	1901417	1929716	1956066	1977032	1948039	1858272	1769057	1670609	1593003	1555039	1549881	1551210	1586562	1628427	1659960	1681815	1701737	1689273	1670667	1640651	1619906	1581773	1507158	1422093	1355342	1270328	1194449	1171229	1178292	1168780	1169600	1192316	1200238	1191395	1185183	1186214	1163506	1123524	1068216	1012809	939771	863273	802250	753209	712339	686063	675539	677517	691990	717265	746516
여자	45 - 49세	392262	428224	482679	501824	531905	451476	515744	556646	655694	748859	913154	1046223	1075924	1089851	1124925	1170604	1207046	1242367	1281590	1327627	1426411	1556191	1659723	1753482	1863584	1964855	2061380	2134888	2156500	2146752	2115794	2060007	2026583	2063381	2122496	2158416	2206120	2241023	2232480	2204698	2156068	2082434	2013347	1929560	1875630	1891398	1925614	1973087	1985558	1957173	1867588	1778353	1679904	1602263	1564287	1559185	1560668	1596134	1638166	1669909	1691978	1712093	1699826	1681343	1651441	1630782	1592747	1518204	1433151	1366356	1281300	1205319	1181996	1189059	1179612	1180486	1203279	1211307	1202527	1196356	1197441	1174777	1134782	1079433	1023954	950826	874175	812984	763810	722829	696470
여자	50 - 54세	326250	357839	388381	439414	451128	342418	440293	482044	517981	620715	716759	885640	1015507	1126302	1121036	1101841	1078758	1060798	1070621	1105655	1151890	1188959	1224791	1264113	1310197	1408058	1536721	1640953	1738720	1854221	1958329	2055637	2128758	2148725	2137492	2106344	2050849	2017623	2054133	2111877	2147074	2194596	2228624	2239207	2199435	2152669	2071270	1999191	1932402	1879496	1895144	1929285	1976719	1989307	1961095	1871791	1782790	1684590	1607112	1569255	1564292	1565967	1601602	1643862	1675846	1698133	1718442	1706390	1688050	1658257	1637664	1599720	1525212	1440094	1373209	1288105	1212030	1188630	1195734	1186382	1187302	1210168	1218318	1209625	1203496	1204628	1182006	1141980	1086533	1030909	957615
